preco,condominio,tamanho_m2,quartos,banheiros,vagas,bairro
229000,650,55.0,2.0,2.0,1.0,maracanã
1090000,1600,75.0,2.0,3.0,1.0,copacabana
7000,0,622.0,1.0,2.0,4.0,campo grande
3680000,2200,140.0,4.0,3.0,1.0,leblon
215000,310,50.0,2.0,1.0,1.0,portuguesa
179000,350,42.0,1.0,1.0,1.0,irajá
882445,0,74.0,2.0,3.0,2.0,barra da tijuca
5100000,4000,307.0,5.0,6.0,4.0,barra da tijuca
730000,1228,62.0,1.0,1.0,1.0,copacabana
2979000,1150,360.0,4.0,5.0,3.0,recreio dos bandeirantes
2200000,2400,178.0,4.0,3.0,3.0,barra da tijuca
830000,980,105.0,3.0,3.0,2.0,jacarepaguá
700000,990,91.0,2.0,3.0,1.0,tijuca
1700000,635,355.0,4.0,2.0,4.0,freguesia
780000,650,110.0,3.0,3.0,2.0,recreio dos bandeirantes
600000,566,87.0,3.0,2.0,2.0,recreio dos bandeirantes
1250000,948,85.0,2.0,4.0,1.0,botafogo
4300000,5440,333.0,4.0,5.0,3.0,barra da tijuca
480000,1116,68.0,2.0,2.0,1.0,barra da tijuca
3800000,2800,200.0,4.0,3.0,2.0,leblon
1700000,1800,130.0,3.0,2.0,1.0,copacabana
550000,900,97.0,3.0,3.0,2.0,freguesia
370000,707,86.0,2.0,2.0,1.0,pechincha
2150000,2520,134.0,3.0,3.0,2.0,barra da tijuca
865000,890,93.0,2.0,2.0,1.0,laranjeiras
320000,900,70.0,1.0,2.0,1.0,tijuca
640000,1110,97.0,3.0,3.0,1.0,barra da tijuca
680000,600,400.0,3.0,3.0,2.0,jacarepaguá
6500,2572,300.0,4.0,2.0,2.0,botafogo
829000,1000,150.0,3.0,3.0,2.0,recreio dos bandeirantes
460000,850,60.0,2.0,1.0,2.0,barra da tijuca
242900,350,35.0,1.0,1.0,1.0,barra da tijuca
340000,550,50.0,2.0,1.0,1.0,maracanã
685000,10,120.0,3.0,4.0,4.0,guaratiba
689000,1270,80.0,3.0,3.0,2.0,barra da tijuca
235000,0,70.0,2.0,1.0,1.0,del castilho
1570000,1750,120.0,3.0,3.0,2.0,barra da tijuca
273000,400,45.0,2.0,1.0,1.0,engenho de dentro
530000,600,110.0,3.0,3.0,1.0,jardim guanabara
1700000,2350,160.0,4.0,3.0,2.0,barra da tijuca
290000,400,62.0,2.0,2.0,1.0,vargem pequena
1184000,0,89.0,3.0,2.0,1.0,barra da tijuca
515000,858,84.0,3.0,3.0,1.0,camorim
1250000,1600,90.0,3.0,2.0,1.0,barra da tijuca
2400000,900,893.0,5.0,6.0,4.0,jacarepaguá
249000,0,46.0,2.0,1.0,1.0,curicica
4995000,4500,352.0,4.0,6.0,3.0,barra da tijuca
460000,800,73.0,3.0,2.0,1.0,recreio dos bandeirantes
3990000,3300,260.0,4.0,5.0,3.0,barra da tijuca
5300000,1330,220.0,3.0,2.0,2.0,ipanema
650000,552,160.0,2.0,5.0,1.0,méier
950000,1155,270.0,3.0,1.0,3.0,recreio dos bandeirantes
250000,200,80.0,2.0,1.0,1.0,taquara
2500000,3000,133.0,4.0,4.0,2.0,gávea
1100000,883,73.0,2.0,2.0,1.0,jardim botânico
120000,260000,43.0,2.0,1.0,1.0,campo grande
956000,1290,96.0,3.0,2.0,3.0,barra da tijuca
1600000,1500,94.0,2.0,3.0,1.0,leblon
630000,0,100.0,3.0,3.0,1.0,portuguesa
500000,895,95.0,3.0,3.0,2.0,freguesia
400000,660,62.0,2.0,1.0,1.0,ribeira
1600000,1495,156.0,3.0,4.0,2.0,copacabana
550000,0,119.0,3.0,3.0,1.0,jacarepaguá
850000,1270,122.0,3.0,3.0,1.0,vila da penha
299000,550,61.0,2.0,2.0,1.0,campinho
990000,600,200.0,3.0,4.0,2.0,jacarepaguá
1280000,1500,110.0,2.0,3.0,3.0,copacabana
800000,150,250.0,4.0,5.0,4.0,taquara
790000,1130,91.0,3.0,3.0,1.0,copacabana
1790000,2100,133.0,4.0,3.0,2.0,barra da tijuca
1480000,1750,131.0,3.0,3.0,1.0,jardim botânico
1300000,0,240.0,4.0,6.0,3.0,campo grande
120000,360,45.0,2.0,1.0,1.0,pechincha
110000,0,32.0,1.0,1.0,1.0,barra da tijuca
900000,1800,48.0,1.0,1.0,1.0,barra da tijuca
4500000,2200,400.0,5.0,5.0,4.0,copacabana
9960000,2000,611.0,5.0,6.0,4.0,barra da tijuca
1365000,1270,90.0,2.0,3.0,1.0,barra da tijuca
18900000,9950,370.0,4.0,5.0,4.0,ipanema
495000,1030,82.0,3.0,2.0,1.0,méier
2900000,1965,162.0,3.0,3.0,1.0,ipanema
690000,1400,86.0,2.0,2.0,1.0,barra da tijuca
179900,332,54.0,2.0,1.0,2.0,rocha miranda
845000,1300,135.0,3.0,2.0,1.0,recreio dos bandeirantes
1183000,1300,79.0,2.0,2.0,1.0,lagoa
445780,0,45.0,1.0,1.0,1.0,tijuca
2200000,2700,194.0,4.0,5.0,3.0,barra da tijuca
170000,0,50.0,2.0,1.0,2.0,campo grande
1850000,2000,128.0,3.0,3.0,2.0,botafogo
2899900,3500,233.0,4.0,4.0,3.0,barra da tijuca
730000,1051,88.0,3.0,2.0,1.0,barra da tijuca
5900,2000,179.0,3.0,3.0,3.0,copacabana
1150000,1,72.0,2.0,3.0,1.0,flamengo
1600000,1200,210.0,4.0,5.0,2.0,barra da tijuca
1080000,1610,94.0,3.0,2.0,1.0,botafogo
1300000,1300,115.0,4.0,4.0,2.0,tijuca
2490000,3000,263.0,5.0,2.0,2.0,barra da tijuca
210000,750,70.0,2.0,2.0,1.0,rocha
820000,1350,80.0,3.0,2.0,1.0,laranjeiras
13500000,5500,630.0,4.0,6.0,2.0,copacabana
780000,1365,86.0,3.0,2.0,1.0,copacabana
1800000,1700,234.0,3.0,4.0,2.0,tijuca
550000,1100,75.0,3.0,2.0,1.0,copacabana
650000,0,390.0,4.0,4.0,4.0,bancários
905000,900,80.0,2.0,3.0,1.0,barra da tijuca
2679000,2000,180.0,3.0,4.0,3.0,recreio dos bandeirantes
2300000,3095,185.0,4.0,3.0,2.0,barra da tijuca
1700000,2000,194.0,3.0,3.0,2.0,copacabana
2790000,2650,217.0,4.0,5.0,3.0,barra da tijuca
1700000,2900,220.0,3.0,3.0,1.0,copacabana
1250000,0,450.0,3.0,4.0,2.0,campo grande
440000,1150,163.0,4.0,3.0,2.0,taquara
548000,504,103.0,3.0,3.0,2.0,cachambi
849000,0,160.0,4.0,4.0,2.0,grajaú
1680000,1400,85.0,3.0,3.0,1.0,leblon
5500000,3500,230.0,4.0,3.0,1.0,ipanema
837375,890,117.0,4.0,3.0,2.0,freguesia
950000,1197,69.0,2.0,2.0,1.0,humaitá
570000,900,181.0,3.0,4.0,1.0,freguesia
1700000,3400,147.0,2.0,2.0,2.0,barra da tijuca
289000,555,57.0,2.0,2.0,1.0,freguesia
1300000,1250,118.0,3.0,2.0,2.0,barra da tijuca
1200000,985,73.0,2.0,2.0,1.0,jardim botânico
1280000,951,245.0,3.0,3.0,2.0,recreio dos bandeirantes
950000,1100,136.0,3.0,2.0,2.0,barra da tijuca
1030000,1766,110.0,2.0,2.0,1.0,barra da tijuca
550000,0,235.0,2.0,3.0,1.0,méier
2800000,2800,281.0,4.0,2.0,1.0,leblon
6000000,3800,360.0,4.0,4.0,2.0,copacabana
750000,848,109.0,3.0,3.0,2.0,recreio dos bandeirantes
500000,590,150.0,2.0,2.0,3.0,vargem pequena
4750000,4550,220.0,4.0,3.0,2.0,ipanema
1600000,1447,120.0,3.0,3.0,1.0,copacabana
765000,1000,80.0,1.0,2.0,1.0,barra da tijuca
1150000,646,120.0,3.0,4.0,2.0,recreio dos bandeirantes
2750000,3800,87.0,2.0,2.0,1.0,ipanema
750000,0,33.0,1.0,1.0,1.0,ipanema
2090000,3300,192.0,3.0,4.0,2.0,copacabana
710000,700,122.0,3.0,2.0,2.0,barra da tijuca
386000,200,63.0,2.0,1.0,1.0,taquara
399000,650,90.0,3.0,3.0,1.0,taquara
1100000,1270,100.0,3.0,2.0,1.0,copacabana
175000,150,50.0,2.0,1.0,1.0,bangu
2000000,4000,82.0,2.0,1.0,1.0,ipanema
150000,220,50.0,2.0,1.0,1.0,taquara
1240000,0,221.0,4.0,4.0,2.0,maracanã
1800000,800,420.0,4.0,6.0,3.0,recreio dos bandeirantes
400000,582,55.0,2.0,2.0,1.0,cachambi
820000,860,60.0,2.0,1.0,1.0,copacabana
945000,1100,90.0,3.0,3.0,2.0,tijuca
150000,591,73.0,2.0,1.0,1.0,vila valqueire
3799999,3750,300.0,4.0,3.0,2.0,barra da tijuca
120000,0,60.0,2.0,1.0,1.0,campo grande
330000,690000,70.0,3.0,2.0,1.0,pechincha
190000,499,49.0,2.0,2.0,1.0,pechincha
1555000,1854,125.0,3.0,4.0,1.0,lagoa
800000,648,384.0,3.0,6.0,2.0,jacarepaguá
190000,330,56.0,2.0,1.0,1.0,camorim
645000,600,90.0,3.0,3.0,2.0,recreio dos bandeirantes
210000,618,79.0,3.0,2.0,1.0,praça seca
265000,479,55.0,2.0,2.0,1.0,cachambi
630000,980,106.0,3.0,3.0,2.0,freguesia
2150000,0,404.0,4.0,6.0,4.0,campo grande
3200000,2385,148.0,3.0,4.0,1.0,leblon
1200000,2050,150.0,4.0,4.0,2.0,são conrado
1000000,640,86.0,3.0,1.0,2.0,botafogo
390000,0,80.0,2.0,1.0,1.0,taquara
2290000,1700,240.0,3.0,1.0,1.0,botafogo
155000,430,50.0,2.0,1.0,1.0,campo grande
1900000,2000,120.0,3.0,3.0,2.0,gávea
950000,716,160.0,3.0,2.0,4.0,vargem pequena
4200000,1800,514.0,4.0,1.0,2.0,itanhangá
1610000,0,170.0,3.0,3.0,4.0,jardim guanabara
790000,0,258.0,4.0,3.0,3.0,itanhangá
2190000,2450,205.0,4.0,4.0,3.0,itanhangá
12000,6029,315.0,4.0,4.0,2.0,leblon
4300000,2480,155.0,4.0,4.0,3.0,leblon
800000,1200,73.0,2.0,3.0,1.0,laranjeiras
1480000,1700,110.0,2.0,3.0,2.0,barra da tijuca
235000,430,89.0,2.0,1.0,1.0,taquara
750000,775,62.0,2.0,2.0,1.0,botafogo
385000,0,74.0,3.0,2.0,1.0,oswaldo cruz
4000000,3000,185.0,4.0,3.0,4.0,copacabana
660000,671,60.0,2.0,1.0,1.0,copacabana
1350000,1088,95.0,3.0,3.0,1.0,botafogo
2920000,2400,130.0,3.0,2.0,1.0,urca
325000,462,70.0,2.0,2.0,1.0,tauá
1505000,2500,100.0,2.0,2.0,1.0,barra da tijuca
8500000,2800,259.0,3.0,5.0,2.0,ipanema
287700,450,46.0,2.0,1.0,1.0,cachambi
265000,400,75.0,2.0,2.0,1.0,freguesia
940000,1450,87.0,2.0,3.0,1.0,barra da tijuca
1390000,1200,300.0,4.0,4.0,3.0,recreio dos bandeirantes
600000,1180,201.0,2.0,2.0,1.0,pechincha
2700000,2000,137.0,4.0,3.0,2.0,leblon
495000,980,92.0,3.0,2.0,2.0,recreio dos bandeirantes
3500000,800,538.0,4.0,5.0,2.0,barra da tijuca
4400000,5211,236.0,3.0,6.0,3.0,barra da tijuca
1200000,1300,285.0,3.0,6.0,3.0,recreio dos bandeirantes
670000,650,75.0,3.0,2.0,1.0,praça da bandeira
2350000,2300,265.0,4.0,2.0,1.0,copacabana
790000,0,170.0,3.0,2.0,1.0,andaraí
730000,744,55.0,1.0,1.0,1.0,humaitá
3750000,2520,222.0,4.0,3.0,2.0,jardim botânico
900000,1151,138.0,3.0,3.0,2.0,recreio dos bandeirantes
450000,644,63.0,1.0,2.0,1.0,tijuca
510000,810,87.0,3.0,3.0,1.0,recreio dos bandeirantes
1598000,980,360.0,4.0,6.0,2.0,vargem grande
1300000,1900,128.0,3.0,4.0,2.0,barra da tijuca
1050000,850,69.0,2.0,2.0,1.0,copacabana
330000,890,85.0,2.0,3.0,1.0,andaraí
530000,350,70.0,3.0,1.0,1.0,santo cristo
2300000,1600,263.0,3.0,3.0,1.0,laranjeiras
970000,1,76.0,2.0,3.0,1.0,laranjeiras
1230000,1100,70.0,3.0,3.0,1.0,ipanema
2000000,1390,139.0,4.0,3.0,2.0,botafogo
1490000,1400,105.0,2.0,3.0,1.0,barra da tijuca
4700000,4500,280.0,3.0,5.0,3.0,barra da tijuca
500000,537,90.0,3.0,2.0,3.0,jardim guanabara
995000,1360,120.0,3.0,3.0,1.0,copacabana
4980000,4840,244.0,4.0,5.0,3.0,leblon
850000,1789,96.0,3.0,1.0,1.0,copacabana
234900,300,37.0,1.0,1.0,1.0,andaraí
1130000,940,77.0,2.0,2.0,1.0,botafogo
1450000,0,325.0,4.0,6.0,2.0,jardim guanabara
1199999,1246,120.0,3.0,2.0,2.0,são conrado
595000,815,80.0,2.0,1.0,1.0,tijuca
2799000,2300,195.0,4.0,4.0,2.0,são conrado
800000,0,164.0,4.0,2.0,2.0,penha
3200,1469,110.0,3.0,3.0,2.0,maracanã
650000,934,110.0,3.0,2.0,1.0,tijuca
1650000,1200,90.0,3.0,3.0,1.0,botafogo
270000,650,72.0,3.0,2.0,2.0,realengo
649999,1200,96.0,3.0,2.0,1.0,tijuca
3900000,520,550.0,5.0,6.0,3.0,barra da tijuca
1300000,1450,197.0,4.0,2.0,2.0,vila da penha
640000,300,225.0,4.0,5.0,1.0,vargem grande
3300000,4000,280.0,4.0,4.0,2.0,lagoa
539000,1200,70.0,2.0,2.0,1.0,barra da tijuca
1100000,1700,96.0,2.0,3.0,1.0,barra da tijuca
480000,700,75.0,2.0,2.0,1.0,tijuca
1560000,1250,398.0,4.0,5.0,3.0,jardim guanabara
460000,639,103.0,3.0,2.0,1.0,grajaú
1450000,1430,167.0,4.0,2.0,2.0,gávea
1999000,1045,98.0,3.0,2.0,1.0,botafogo
550000,1219,69.0,2.0,2.0,1.0,maracanã
650000,1500,96.0,3.0,3.0,1.0,barra da tijuca
2520000,3400,249.0,3.0,4.0,3.0,barra da tijuca
1400000,1390,115.0,4.0,4.0,2.0,barra da tijuca
520000,700,82.0,3.0,3.0,1.0,tijuca
370000,787,70.0,3.0,1.0,3.0,todos os santos
1950000,700,580.0,5.0,5.0,2.0,freguesia
795000,50,266.0,3.0,2.0,3.0,vista alegre
2016000,10,206.0,3.0,3.0,2.0,tijuca
5950000,2578,350.0,4.0,4.0,4.0,barra da tijuca
498000,559,69.0,2.0,2.0,1.0,recreio dos bandeirantes
1600000,2501,200.0,4.0,4.0,2.0,tijuca
1500000,850,210.0,3.0,4.0,3.0,recreio dos bandeirantes
320245,440,85.0,3.0,2.0,1.0,campo grande
3950000,1100,150.0,3.0,1.0,3.0,leblon
2698000,3500,200.0,3.0,3.0,2.0,barra da tijuca
990000,1000,179.0,3.0,5.0,2.0,recreio dos bandeirantes
310000,495,60.0,2.0,1.0,1.0,vicente de carvalho
9800000,5500,220.0,3.0,4.0,3.0,ipanema
930000,1300,80.0,3.0,3.0,2.0,barra da tijuca
2990000,1678,128.0,3.0,3.0,1.0,leblon
1700000,1389,74.0,2.0,2.0,1.0,leblon
740000,900,130.0,2.0,3.0,2.0,jacarepaguá
880000,1100,89.0,3.0,2.0,1.0,barra da tijuca
2500000,0,281.0,5.0,5.0,2.0,jardim botânico
1699000,0,170.0,4.0,3.0,1.0,botafogo
890000,910,253.0,4.0,5.0,1.0,freguesia
980000,1300,92.0,2.0,3.0,1.0,barra da tijuca
230000,420,54.0,3.0,1.0,1.0,vargem pequena
842000,1300,130.0,2.0,1.0,2.0,barra da tijuca
2140000,2200,220.0,4.0,4.0,2.0,barra da tijuca
274000,580,56.0,2.0,2.0,1.0,campo grande
899900,1407,121.0,3.0,2.0,2.0,barra da tijuca
3700000,2942,170.0,4.0,3.0,3.0,leblon
1300000,1650,300.0,4.0,3.0,2.0,freguesia
230000,340,46.0,2.0,1.0,1.0,colégio
700000,1250,76.0,3.0,2.0,1.0,barra da tijuca
899999,924,88.0,2.0,3.0,1.0,barra da tijuca
6800000,3475,250.0,4.0,5.0,3.0,ipanema
650,410,38.0,1.0,1.0,1.0,lins de vasconcelos
2900000,2565,210.0,4.0,3.0,2.0,são conrado
420000,1022,80.0,3.0,2.0,1.0,jacarepaguá
3800000,3200,170.0,3.0,3.0,1.0,ipanema
950000,920,100.0,3.0,3.0,1.0,laranjeiras
890000,667,104.0,4.0,2.0,3.0,recreio dos bandeirantes
4949900,3300,300.0,4.0,3.0,1.0,copacabana
1290000,1,90.0,3.0,3.0,1.0,tijuca
490000,0,100.0,2.0,1.0,2.0,jacarepaguá
1690000,2560,190.0,3.0,4.0,3.0,barra da tijuca
13000,0,525.0,3.0,5.0,3.0,urca
625000,1422,64.0,2.0,2.0,1.0,barra da tijuca
2152500,1520,149.0,3.0,4.0,2.0,botafogo
1000000,950,93.0,2.0,3.0,1.0,botafogo
1450000,2200,200.0,4.0,2.0,1.0,copacabana
315000,554,55.0,2.0,1.0,1.0,barra da tijuca
1250000,950,295.0,3.0,4.0,2.0,recreio dos bandeirantes
550000,850,65.0,1.0,2.0,1.0,tijuca
250000,612,50.0,2.0,1.0,1.0,méier
270000,0,40.0,1.0,1.0,1.0,tijuca
425000,1,66.0,2.0,2.0,1.0,recreio dos bandeirantes
4100000,0,336.0,4.0,4.0,4.0,barra da tijuca
980000,390,319.0,3.0,4.0,1.0,vila valqueire
215000,0,48.0,2.0,1.0,1.0,cascadura
750000,800,70.0,2.0,2.0,1.0,jacarepaguá
2595000,2000,200.0,3.0,4.0,1.0,gávea
700000,990,94.0,3.0,3.0,1.0,tijuca
295000,200,62.0,2.0,1.0,1.0,freguesia
335000,815,83.0,2.0,3.0,1.0,freguesia
1100000,870,76.0,3.0,1.0,1.0,copacabana
1900000,989,138.0,3.0,2.0,1.0,ipanema
640000,830,112.0,3.0,2.0,2.0,jardim guanabara
3500000,2844,143.0,3.0,3.0,2.0,leblon
1290000,1390,220.0,4.0,4.0,2.0,tijuca
830000,1260,62.0,2.0,1.0,1.0,copacabana
1884900,0,100.0,3.0,3.0,2.0,botafogo
1100000,1250,112.0,3.0,3.0,2.0,barra da tijuca
450000,600,118.0,3.0,4.0,1.0,recreio dos bandeirantes
2750000,1000,330.0,4.0,6.0,3.0,recreio dos bandeirantes
4400000,2446,220.0,3.0,4.0,2.0,leblon
330000,0,73.0,3.0,3.0,3.0,maria da graça
280000,350,35.0,1.0,1.0,1.0,tijuca
15000,3500,426.0,4.0,3.0,2.0,copacabana
350000,750,54.0,1.0,2.0,1.0,tijuca
3852250,4440,296.0,4.0,5.0,3.0,barra da tijuca
695000,1500,110.0,3.0,2.0,2.0,vila isabel
2100000,3050,220.0,3.0,4.0,2.0,barra da tijuca
7202905,5900,381.0,4.0,6.0,4.0,barra da tijuca
6500000,2400,240.0,3.0,2.0,3.0,urca
430000,605,120.0,2.0,1.0,1.0,méier
3500000,3500,130.0,3.0,3.0,2.0,leblon
390000,1000,65.0,3.0,3.0,1.0,tijuca
800000,0,375.0,5.0,4.0,3.0,engenho de dentro
790000,1150,101.0,3.0,4.0,2.0,freguesia
370000,943,79.0,2.0,1.0,1.0,pechincha
680000,437,170.0,4.0,3.0,2.0,vila valqueire
990000,300,227.0,4.0,3.0,2.0,freguesia
330000,700,70.0,3.0,2.0,1.0,pechincha
3500,1350,68.0,2.0,2.0,1.0,botafogo
1550000,1300,80.0,2.0,2.0,1.0,leblon
4200000,990,400.0,4.0,5.0,2.0,recreio dos bandeirantes
245000,800,49.0,1.0,2.0,1.0,méier
420000,550,90.0,2.0,2.0,1.0,jardim guanabara
550000,600,84.0,3.0,2.0,1.0,tijuca
1400000,1287,100.0,3.0,3.0,1.0,botafogo
900000,930,75.0,2.0,2.0,1.0,copacabana
749000,1300,150.0,3.0,1.0,1.0,tijuca
950000,700,78.0,2.0,3.0,1.0,glória
3680000,2980,160.0,3.0,5.0,3.0,lagoa
390000,1484,63.0,2.0,2.0,1.0,barra da tijuca
490000,766,72.0,3.0,2.0,1.0,méier
2149000,1450,260.0,4.0,5.0,2.0,recreio dos bandeirantes
1698000,1800,95.0,3.0,3.0,2.0,barra da tijuca
188000,400,49.0,2.0,1.0,1.0,riachuelo
590000,980,90.0,3.0,2.0,1.0,recreio dos bandeirantes
2699000,1600,525.0,4.0,1.0,3.0,recreio dos bandeirantes
2650000,750,300.0,3.0,4.0,2.0,barra da tijuca
435000,696,70.0,3.0,1.0,1.0,olaria
304999,320,31.0,3.0,1.0,1.0,santo cristo
850000,1400,107.0,3.0,3.0,2.0,tijuca
445000,340,200.0,3.0,4.0,2.0,vargem pequena
555000,970,76.0,3.0,2.0,3.0,recreio dos bandeirantes
1520000,3600,124.0,3.0,4.0,2.0,lagoa
489000,670,70.0,2.0,3.0,1.0,recreio dos bandeirantes
490000,620,120.0,2.0,3.0,1.0,vila valqueire
3750000,1225,104.0,3.0,2.0,1.0,ipanema
780000,1300,83.0,2.0,3.0,1.0,barra da tijuca
2700,1373,107.0,3.0,2.0,2.0,jardim botânico
5000,1000,72.0,2.0,2.0,1.0,leblon
5720000,4000,261.0,4.0,4.0,2.0,ipanema
495000,0,82.0,3.0,1.0,1.0,vila da penha
210000,428,52.0,2.0,1.0,1.0,vargem pequena
1450000,1266,217.0,3.0,3.0,3.0,recreio dos bandeirantes
650000,520,184.0,3.0,4.0,1.0,vargem pequena
910000,1066,103.0,3.0,3.0,2.0,recreio dos bandeirantes
630000,845,88.0,3.0,3.0,2.0,jacarepaguá
360000,35,211.0,3.0,2.0,2.0,pavuna
430000,750,73.0,3.0,3.0,2.0,pilares
8500000,3880,250.0,4.0,3.0,2.0,ipanema
1870000,2250,204.0,4.0,3.0,2.0,barra da tijuca
1590000,2000,105.0,2.0,2.0,2.0,lagoa
1680000,0,130.0,3.0,2.0,3.0,barra da tijuca
160000,550,62.0,2.0,1.0,1.0,itanhangá
750000,1200,88.0,2.0,3.0,1.0,flamengo
850000,1200,84.0,3.0,2.0,1.0,barra da tijuca
550000,200,76.0,3.0,1.0,2.0,andaraí
255000,300,35.0,1.0,1.0,1.0,centro
2100000,2800,217.0,4.0,1.0,2.0,barra da tijuca
1590000,1400,91.0,3.0,2.0,1.0,lagoa
660000,870,113.0,4.0,3.0,2.0,taquara
3160000,1960,115.0,3.0,3.0,2.0,ipanema
1900000,2000,133.0,3.0,4.0,2.0,barra da tijuca
1580000,1600,150.0,4.0,3.0,1.0,flamengo
450000,898,57.0,2.0,1.0,1.0,barra da tijuca
4800000,3500,230.0,3.0,4.0,1.0,copacabana
735000,1050,80.0,3.0,3.0,1.0,barra da tijuca
320000,869,69.0,2.0,2.0,1.0,engenho novo
710000,0,114.0,3.0,4.0,2.0,recreio dos bandeirantes
390000,0,87.0,3.0,1.0,1.0,tijuca
450000,1000,70.0,2.0,1.0,1.0,rio comprido
1039400,882,118.0,3.0,3.0,2.0,recreio dos bandeirantes
700000,1600,88.0,3.0,3.0,1.0,barra da tijuca
735000,760,87.0,3.0,2.0,1.0,barra da tijuca
399000,0,200.0,2.0,2.0,2.0,praia da bandeira
630000,750,80.0,2.0,3.0,1.0,catete
6800000,350,670.0,5.0,6.0,2.0,humaitá
970000,1400,168.0,4.0,5.0,2.0,recreio dos bandeirantes
6000000,5500,252.0,4.0,4.0,3.0,barra da tijuca
1398000,1100,187.0,3.0,4.0,3.0,recreio dos bandeirantes
320000,0,50.0,1.0,1.0,1.0,barra da tijuca
1095000,853,86.0,2.0,2.0,1.0,leme
3200000,2200,151.0,3.0,1.0,2.0,lagoa
2650000,2000,168.0,2.0,3.0,2.0,lagoa
3990000,1542,150.0,3.0,4.0,2.0,flamengo
200000,303,56.0,2.0,1.0,1.0,guadalupe
1800000,2600,197.0,3.0,2.0,2.0,barra da tijuca
369000,0,80.0,3.0,2.0,1.0,guaratiba
300000,695,69.0,3.0,2.0,1.0,pechincha
900000,850,111.0,3.0,2.0,1.0,recreio dos bandeirantes
1650000,1900,180.0,3.0,4.0,1.0,copacabana
2750000,1899,250.0,3.0,3.0,1.0,flamengo
1050000,1700,96.0,3.0,2.0,2.0,barra da tijuca
1960000,2060,160.0,4.0,3.0,3.0,são conrado
7950000,6000,517.0,2.0,4.0,4.0,lagoa
190000,237,65.0,2.0,2.0,1.0,guaratiba
600000,0,118.0,3.0,4.0,2.0,curicica
2700000,1566,134.0,4.0,4.0,2.0,lagoa
404000,350,44.0,2.0,1.0,1.0,santo cristo
1200000,1000,110.0,3.0,2.0,1.0,ipanema
700000,750,91.0,3.0,1.0,1.0,recreio dos bandeirantes
980000,1100,125.0,3.0,1.0,1.0,copacabana
669000,999,68.0,2.0,1.0,1.0,barra da tijuca
405000,400,51.0,2.0,1.0,1.0,santo cristo
850000,688,70.0,2.0,3.0,1.0,copacabana
1050000,1037,110.0,3.0,2.0,1.0,ipanema
436500,650,61.0,2.0,2.0,1.0,tijuca
670000,820,88.0,3.0,2.0,1.0,flamengo
250000,400,68.0,2.0,2.0,1.0,jardim carioca
1190000,1200,101.0,3.0,2.0,1.0,humaitá
435000,600,66.0,2.0,2.0,1.0,cachambi
2850000,2617,207.0,4.0,3.0,1.0,são conrado
655000,890,97.0,4.0,3.0,2.0,freguesia
1359000,1850,181.0,3.0,2.0,2.0,recreio dos bandeirantes
358500,0,101.0,2.0,4.0,1.0,realengo
259000,0,65.0,2.0,2.0,1.0,vila valqueire
269000,550,54.0,2.0,2.0,1.0,barra da tijuca
2400000,1822,225.0,3.0,3.0,2.0,barra da tijuca
210000,591,56.0,2.0,1.0,1.0,engenho novo
2149850,2390,180.0,4.0,4.0,3.0,barra da tijuca
330000,332,78.0,2.0,2.0,1.0,praia da bandeira
255000,460,47.0,2.0,1.0,1.0,cascadura
435000,850,89.0,2.0,1.0,2.0,recreio dos bandeirantes
4800000,2250,230.0,3.0,3.0,1.0,leblon
770000,1058,76.0,3.0,3.0,1.0,barra da tijuca
2350000,1400,240.0,3.0,4.0,2.0,barra da tijuca
260000,0,262.0,3.0,2.0,3.0,paciência
549000,900,70.0,2.0,1.0,1.0,recreio dos bandeirantes
630000,800,58.0,1.0,1.0,1.0,glória
2850000,0,308.0,3.0,6.0,2.0,gávea
825001,1650,100.0,2.0,3.0,1.0,barra da tijuca
570000,450,80.0,3.0,2.0,1.0,humaitá
289000,700,76.0,2.0,2.0,1.0,campo grande
1690000,1750,110.0,3.0,4.0,1.0,gávea
1900000,0,145.0,4.0,3.0,3.0,copacabana
3700000,0,120.0,2.0,4.0,1.0,leblon
1530000,1533,163.0,3.0,3.0,1.0,copacabana
3300000,0,149.0,3.0,2.0,2.0,flamengo
1150000,1600,91.0,3.0,3.0,1.0,barra da tijuca
650000,980,100.0,3.0,2.0,1.0,jacarepaguá
2390000,2300,138.0,3.0,4.0,2.0,gávea
3000,3300,202.0,3.0,2.0,1.0,copacabana
4040267,3484,268.0,4.0,5.0,4.0,barra da tijuca
1890000,1550,116.0,3.0,3.0,2.0,ipanema
2950000,3500,300.0,4.0,3.0,2.0,barra da tijuca
3680000,3477,157.0,4.0,5.0,2.0,leblon
515000,10,70.0,2.0,2.0,1.0,jacarepaguá
920000,780,110.0,2.0,2.0,1.0,flamengo
3725000,3100,185.0,4.0,4.0,3.0,barra da tijuca
420000,0,220.0,3.0,3.0,3.0,jacarepaguá
700000,0,250.0,5.0,2.0,3.0,méier
1150000,1290,146.0,3.0,2.0,1.0,copacabana
205000,0,120.0,2.0,1.0,1.0,campo grande
1100000,950,134.0,4.0,4.0,2.0,freguesia
485000,250,216.0,2.0,1.0,1.0,cachambi
330000,690,75.0,2.0,1.0,1.0,méier
500000,550,70.0,2.0,2.0,1.0,jardim guanabara
750000,2399,158.0,2.0,3.0,2.0,barra da tijuca
398500,550,56.0,2.0,2.0,1.0,barra da tijuca
755000,0,80.0,2.0,2.0,1.0,humaitá
